School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Estimated Graduation,Position
Shippensburg,Pennsylvania State Athletic Conference,Makayla Agosto,Jr.,,,,USA,"Medford, N.J.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2027,Forward
Shippensburg,Pennsylvania State Athletic Conference,Mia Kemp,So.,,,,USA,"Berlin, Md.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2028,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Jenna Folmar,Sr.,,,,USA,"Gambrills, Md.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2026,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Hannah Menicheschi,Fr.,,,,USA,"Hershey, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2029,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Chloe Chipego,Sr.,,,,USA,"Swoyersville, Pa.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2026,Defender
Shippensburg,Pennsylvania State Athletic Conference,Gabrielle Walker,So.,,,,USA,"Stony Brook, N.Y.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2028,Midfielder
Shippensburg,Pennsylvania State Athletic Conference,Suzy Dietrich,Sr.,,,,USA,"Ocean City, N.J.",,,https://shipraiders.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 65%,2026,Defender
Shorter,Conference Carolinas,Mazey Mckechnie,Fr.,,,,USA,"Blairsville, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Goalkeeper
Shorter,Conference Carolinas,Reagan Clough,So.,,,,USA,"Lawrenceville, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2028,Goalkeeper
Shorter,Conference Carolinas,Evann Yake,So.,,,,USA,"Indian Head, Md.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2028,Midfielder
Shorter,Conference Carolinas,Kenzie Livingston,Sr.,,,,USA,"Hiawassee, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2026,Midfielder
Shorter,Conference Carolinas,Yami Rivas,Sr.,,,,USA,"Rome, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2026,Defender
Shorter,Conference Carolinas,Eva van Tol,Jr.,,,,International,"Kudelstaart, The Netherlands",Netherlands,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2027,Defender
Shorter,Conference Carolinas,Maribel Pedro,R-Fr.,,,,USA,"Collinsville, Ala.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Midfielder
Shorter,Conference Carolinas,Kyla Armstrong,Jr.,,,,International,"Brooklin, Ontario, Canada",Canada,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2027,Forward
Shorter,Conference Carolinas,Jaylah Ollie,Fr.,,,,USA,"Huntsville, Ala.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Forward
Shorter,Conference Carolinas,Melissa Bahena,Fr.,,,,USA,"Cedartown, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Midfielder
Shorter,Conference Carolinas,Kayla Watts,Jr.,,,,USA,"Carrollton, GA",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2027,Defender
Shorter,Conference Carolinas,Savannah Trevino,So.,,,,USA,"Phoenix, Ariz.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2028,Defender
Shorter,Conference Carolinas,Ella Allen,Fr.,,,,USA,"Port Saint Lucie, Fla.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Defender
Shorter,Conference Carolinas,Ashley Marin Mora,Jr.,,,,USA,"Rome, GA",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2027,Forward
Shorter,Conference Carolinas,Brooke Rolen,Fr.,,,,USA,"Powder Springs, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Midfielder
Shorter,Conference Carolinas,Anna Kate Welch,So.,,,,USA,"Rainbow City, Ala.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2028,Goalkeeper
Shorter,Conference Carolinas,Danilyn Sheats,So.,,,,USA,"Bremen, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2028,Midfielder
Shorter,Conference Carolinas,Jordyn Hartline,Fr.,,,,USA,"Blairsville, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Defender
Shorter,Conference Carolinas,Tarah Taylor,Sr.,,,,USA,"Land O' Lakes, Fla.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2026,Goalkeeper
Shorter,Conference Carolinas,Maritza Segura-Cruz,Fr.,,,,USA,"Cedartown, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Forward
Shorter,Conference Carolinas,Kaylin Stallings,Fr.,,,,USA,"Guntersville, Ala.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Midfielder
Shorter,Conference Carolinas,Tatiana do Pinho Cândido Ferreira,R-Fr.,,,,International,"Atibaia, São Paulo",Brazil,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2029,Forward
Shorter,Conference Carolinas,Karis Eccleston,So.,,,,USA,"Roswell, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2028,Goalkeeper
Shorter,Conference Carolinas,Dori Owen,So.,,,,USA,"Rockmart, Ga.",,,https://goshorterhawks.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 54%,2028,Defender
Simon Fraser,Great Northwest Athletic Conference,Kelsey Fisher,R-Sr.,,,,International,"North Vancouver, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2026,Goalkeeper
Simon Fraser,Great Northwest Athletic Conference,Ava Lund-Pedersen,Jr.,,,,International,"Toronto, Ont.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2027,Defender
Simon Fraser,Great Northwest Athletic Conference,Emily Smith,Sr.,,,,International,"Coquitlam, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2026,Defender
Simon Fraser,Great Northwest Athletic Conference,Elyse Beaudry,Jr.,,,,International,"Saint-Jean-sur-Richelieu, Quebec",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2027,Defender
Simon Fraser,Great Northwest Athletic Conference,Kate Smith,So.,,,,International,"Coquitlam, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2028,Defender
Simon Fraser,Great Northwest Athletic Conference,Alyssa Clark,So.,,,,International,"Port Coquitlam, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2028,Midfielder
Simon Fraser,Great Northwest Athletic Conference,Isabella Muzzolini,Sr.,,,,International,"Maple Ridge, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2026,Forward
Simon Fraser,Great Northwest Athletic Conference,Mikayla Tupper,Sr.,,,,International,"Langley, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2026,Forward
Simon Fraser,Great Northwest Athletic Conference,Kiera Scott,So.,,,,International,"Coquitlam, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2028,Forward
Simon Fraser,Great Northwest Athletic Conference,Raegan Mackenzie,R-Jr.,,,,International,"Coquitlam, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2027,Forward
Simon Fraser,Great Northwest Athletic Conference,Abbey Simpson,So.,,,,International,"Mississauga, Ont.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2028,Defender
Simon Fraser,Great Northwest Athletic Conference,Eve LaFontaine,Jr.,,,,International,"Brossard, Que.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2027,Defender
Simon Fraser,Great Northwest Athletic Conference,Dariella Lopez,Fr.,,,,International,"Burnaby, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2029,Forward
Simon Fraser,Great Northwest Athletic Conference,Sabryna Bailey,So.,,,,International,"Burnaby, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2028,Defender
Simon Fraser,Great Northwest Athletic Conference,Katelyn Magdalinski,So.,,,,International,"Pitt Meadows, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2028,Forward
Simon Fraser,Great Northwest Athletic Conference,Kaiden Sherwood,Jr.,,,,International,"Vernon, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2027,Forward
Simon Fraser,Great Northwest Athletic Conference,Chelsea Crocq,Jr.,,,,International,"Calgary, Alta.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2027,Midfielder
Simon Fraser,Great Northwest Athletic Conference,Sarah Caravatta,So.,,,,International,"Coquitlam, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2028,Forward
Simon Fraser,Great Northwest Athletic Conference,Katie Richardson,Sr.,,,,International,"Ottawa, Ont.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2026,Defender
Simon Fraser,Great Northwest Athletic Conference,Isabella Santoianni,Fr.,,,,International,"Burnaby, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2029,Defender
Simon Fraser,Great Northwest Athletic Conference,Kate Cartier,Sr.,,,,International,"Kelowna, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2026,Midfielder
Simon Fraser,Great Northwest Athletic Conference,Sarah Loewen,R-Jr.,,,,International,"Burnaby, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2027,Goalkeeper
Simon Fraser,Great Northwest Athletic Conference,Jensa Napier-Ganley,So.,,,,International,"Cobble Hill, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2028,Midfielder
Simon Fraser,Great Northwest Athletic Conference,Sofia Faremo,So.,,,,International,"Surrey, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2028,Midfielder
Simon Fraser,Great Northwest Athletic Conference,Tyra Gunara,So.,,,,International,"Burnaby, B.C.",Canada,,https://athletics.sfu.ca/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 68%,2028,Goalkeeper
Sioux Falls,Northern Sun Intercollegiate Conference,Delani Daubman,So.,,,,USA,"Omaha, Neb.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2028,Goalkeeper
Sioux Falls,Northern Sun Intercollegiate Conference,Caroline Titze,Sr.,,,,USA,"Mitchell, S.D.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2026,Goalkeeper
Sioux Falls,Northern Sun Intercollegiate Conference,Ruby Reisdorfer,Fr.,,,,USA,"Lino Lakes, Minn.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2029,Defender
Sioux Falls,Northern Sun Intercollegiate Conference,Paige Padilla,Fr.,,,,USA,"Blaine, Minn.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2029,Defender
Sioux Falls,Northern Sun Intercollegiate Conference,Hannah Welch,Sr.,,,,USA,"De Pere, Wis.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2026,Defender
Sioux Falls,Northern Sun Intercollegiate Conference,Sadie Hunter,Fr.,,,,USA,"Sioux Falls, S.D.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2029,Forward
Sioux Falls,Northern Sun Intercollegiate Conference,Kate Stratman,So.,,,,USA,"Omaha, Neb.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2028,Forward
Sioux Falls,Northern Sun Intercollegiate Conference,Elise Secrest,So.,,,,USA,"Omaha, Neb.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2028,Defender
Sioux Falls,Northern Sun Intercollegiate Conference,Amelia Sagadin,Fr.,,,,USA,"New Berlin, Wis.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2029,Midfielder
Sioux Falls,Northern Sun Intercollegiate Conference,Mara Parker,Jr.,,,,USA,"Omaha, Neb.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2027,Midfielder
Sioux Falls,Northern Sun Intercollegiate Conference,Julia Bowman,Jr.,,,,USA,"Woodbury, Minn.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2027,Midfielder
Sioux Falls,Northern Sun Intercollegiate Conference,Gaby Drought,So.,,,,USA,"Lincoln, Neb.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2028,Midfielder
Sioux Falls,Northern Sun Intercollegiate Conference,Selah Tabbert,Jr.,,,,USA,"Sioux Falls, S.D.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2027,Defender
Sioux Falls,Northern Sun Intercollegiate Conference,Martina Krattley,Fr.,,,,USA,"Stillwater, Minn.",,,https://usfcougars.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 77%,2029,Midfielder
